county,area,lat,lon
"Livingston,NY",640,42.729042,-77.778463
"Madison,NY",661,42.910026,-75.663575
"Monroe,NY",1366,43.250347,-77.700518
"Montgomery,NY",410,42.900891,-74.435357
"Nassau,NY",453,40.729612,-73.589414
"New York,NY",33,40.776642,-73.970187
"Niagara,NY",1139,43.272672,-78.812943
"Oneida,NY",1257,43.242727,-75.434282
"Onondaga,NY",805,43.006516,-76.196134
"Ontario,NY",662,42.856357,-77.303497
"Orange,NY",838,41.40241,-74.306252
"Orleans,NY",817,43.339906,-78.207028
"Oswego,NY",1312,43.461443,-76.209262
"Otsego,NY",1015,42.629776,-75.028841
"Putnam,NY",246,41.427907,-73.743861
"Queens,NY",181,40.654658,-73.841209
"Rensselaer,NY",665,42.710421,-73.513845
"Richmond,NY",102,40.561263,-74.1399
"Rockland,NY",199,41.154628,-74.024662
"St. Lawrence,NY",2821,44.488112,-75.074311
"Saratoga,NY",843,43.106135,-73.855387
"Schenectady,NY",209,42.817552,-74.043559
"Schoharie,NY",626,42.591294,-74.438172
"Schuyler,NY",342,42.419776,-76.938603
"Seneca,NY",390,42.782294,-76.827088
"Steuben,NY",1404,42.266725,-77.385525
"Suffolk,NY",2373,40.943554,-72.692218
"Sullivan,NY",996,41.719993,-74.771577
"Tioga,NY",523,42.178057,-76.297456
"Tompkins,NY",491,42.453006,-76.473483
"Ulster,NY",1160,41.947212,-74.265458
"Warren,NY",931,43.555105,-73.838139
"Washington,NY",845,43.312377,-73.439428
"Wayne,NY",1383,43.218114,-77.049402
"Westchester,NY",500,41.152686,-73.745753
"Wyoming,NY",596,42.701365,-78.228576
"Yates,NY",375,42.638237,-77.104324
"Alamance,NC",434,36.043954,-79.400573
"Alexander,NC",263,35.920951,-81.177467
"Alleghany,NC",236,36.489356,-81.132299
"Anson,NC",537,34.974972,-80.109763
"Ashe,NC",429,36.443469,-81.499334
"Avery,NC",247,36.07209,-81.920285
"Beaufort,NC",962,35.482313,-76.842014
"Bertie,NC",741,36.059043,-76.962364
"Bladen,NC",887,34.591938,-78.539489
"Brunswick,NC",1049,34.038754,-78.227765
"Buncombe,NC",659,35.609371,-82.530423
"Burke,NC",514,35.746182,-81.70618
"Cabarrus,NC",363,35.388346,-80.552728
"Caldwell,NC",474,35.966396,-81.51254
"Camden,NC",310,36.342344,-76.162488
"Carteret,NC",1330,34.858343,-76.53586
"Caswell,NC",428,36.394298,-79.339609
"Catawba,NC",416,35.661883,-81.214906
"Chatham,NC",708,35.704994,-79.251454
"Cherokee,NC",466,35.13715,-84.061449
"Chowan,NC",233,36.128979,-76.602752
"Clay,NC",220,35.052997,-83.752264
"Cleveland,NC",468,35.33463,-81.557114
"Columbus,NC",954,34.261602,-78.639308
"Craven,NC",773,35.116829,-77.08132
"Cumberland,NC",658,35.050192,-78.828719
"Currituck,NC",526,36.372174,-75.941224
"Dare,NC",1541,35.606269,-75.767536
"Davidson,NC",567,35.795131,-80.207107
"Davie,NC",266,35.929355,-80.542552
"Duplin,NC",820,34.934403,-77.933543
"Durham,NC",297,36.033828,-78.878125
"Edgecombe,NC",506,35.917077,-77.602742
"Forsyth,NC",412,36.132466,-80.256961
"Franklin,NC",494,36.088241,-78.28309
"Gaston,NC",363,35.293344,-81.177256
"Gates,NC",345,36.442135,-76.702355
"Graham,NC",301,35.348364,-83.830915
"Granville,NC",537,36.299884,-78.657634
"Greene,NC",267,35.481959,-77.681688
"Guilford,NC",657,36.079065,-79.788665
"Halifax,NC",730,36.251438,-77.644842
"Harnett,NC",601,35.36866,-78.871665
"Haywood,NC",554,35.558882,-82.981307
"Henderson,NC",375,35.336427,-82.479583
"Hertford,NC",360,36.363517,-76.981616
"Hoke,NC",391,35.017233,-79.241964
"Hyde,NC",1459,35.408157,-76.153687
"Iredell,NC",597,35.806251,-80.874524
"Jackson,NC",494,35.285454,-83.123966
"Johnston,NC",795,35.513419,-78.367348
"Jones,NC",473,35.032268,-77.356195
"Lee,NC",259,35.476336,-79.172117
"Lenoir,NC",401,35.240066,-77.635514
"Lincoln,NC",304,35.488491,-81.226893
"McDowell,NC",445,35.682271,-82.048044
"Macon,NC",519,35.152959,-83.421901
"Madison,NC",451,35.864206,-82.712631
"Martin,NC",456,35.847301,-77.119602
"Mecklenburg,NC",546,35.246862,-80.833832
"Mitchell,NC",221,36.013102,-82.163554
"Montgomery,NC",501,35.327548,-79.910752
"Moore,NC",705,35.308273,-79.492723
"Nash,NC",542,35.965945,-77.987555
"New Hanover,NC",328,34.183445,-77.864204
"Northampton,NC",550,36.421774,-77.398352
"Onslow,NC",905,34.763109,-77.499469
"Orange,NC",400,36.062525,-79.120033
"Pamlico,NC",561,35.147575,-76.665268
"Pasquotank,NC",289,36.265199,-76.260691
"Pender,NC",934,34.512556,-77.888106
"Perquimans,NC",328,36.180897,-76.403244
"Person,NC",404,36.386356,-78.96563
"Pitt,NC",655,35.59249,-77.372739
"Polk,NC",238,35.277901,-82.167621
"Randolph,NC",789,35.709915,-79.806215
"Richmond,NC",479,35.004636,-79.755695
"Robeson,NC",949,34.63921,-79.100881
"Rockingham,NC",572,36.381806,-79.782754
"Rowan,NC",523,35.641355,-80.521721
"Rutherford,NC",567,35.402747,-81.919582
"Sampson,NC",947,34.989298,-78.371261
"Scotland,NC",320,34.840023,-79.477337
"Stanly,NC",404,35.310449,-80.254374
"Stokes,NC",456,36.393797,-80.269921
"Surry,NC",536,36.415416,-80.686463
"Swain,NC",540,35.568849,-83.465614
"Transylvania,NC",380,35.210103,-82.816666
"Tyrrell,NC",597,35.87042,-76.165345
"Union,NC",639,34.99182,-80.530426
"Vance,NC",268,36.365481,-78.405434
"Wake,NC",857,35.789846,-78.650624
"Warren,NC",444,36.398105,-78.099899
"Washington,NC",421,35.844713,-76.572291
"Watauga,NC",313,36.235368,-81.709888
"Wayne,NC",557,35.35419,-78.00867
"Wilkes,NC",756,36.208883,-81.166095
"Wilson,NC",373,35.700357,-77.921598
"Yadkin,NC",337,36.158765,-80.665164
"Yancey,NC",313,35.889326,-82.303954
"Adams,ND",988,46.096815,-102.533198
"Barnes,ND",1513,46.94255,-98.070195
"Benson,ND",1439,48.071743,-99.351152
"Billings,ND",1153,47.007044,-103.364016
"Bottineau,ND",1697,48.794412,-100.831257
"Bowman,ND",1167,46.110144,-103.505943
"Burke,ND",1128,48.786453,-102.520087
"Burleigh,ND",1668,46.978829,-100.469533
"Cass,ND",1767,46.927003,-97.252375
"Cavalier,ND",1509,48.768439,-98.46379
"Dickey,ND",1142,46.107756,-98.496518
"Divide,ND",1294,48.814754,-103.509326
"Dunn,ND",2082,47.354557,-102.612322
"Eddy,ND",644,47.723436,-98.900474
"Emmons,ND",1555,46.284255,-100.237842
"Foster,ND",646,47.471431,-98.872876
"Golden Valley,ND",1002,46.938924,-103.844612
"Grand Forks,ND",1439,47.926003,-97.450851
"Grant,ND",1666,46.357827,-101.639049
"Griggs,ND",716,47.456334,-98.232286
"Hettinger,ND",1133,46.435704,-102.454238
"Kidder,ND",1432,46.938273,-99.731198
"LaMoure,ND",1150,46.464195,-98.526057
"Logan,ND",1011,46.469278,-99.504585
"McHenry,ND",1911,48.233842,-100.633267
"McIntosh,ND",994,46.108682,-99.416487
"McKenzie,ND",2860,47.742475,-103.403215
"McLean,ND",2327,47.653206,-101.421914
"Mercer,ND",1112,47.307147,-101.833328
"Morton,ND",1945,46.710029,-101.310041
"Mountrail,ND",1941,48.210073,-102.364895
"Nelson,ND",1008,47.918667,-98.204428
"Oliver,ND",731,47.118079,-101.33142
"Pembina,ND",1121,48.766896,-97.545405
"Pierce,ND",1082,48.238883,-99.966497
"Ramsey,ND",1301,48.266163,-98.739031
"Ransom,ND",863,46.449276,-97.647554
"Renville,ND",892,48.712781,-101.658152
"Richland,ND",1445,46.265219,-96.93796
"Rolette,ND",939,48.768271,-99.840463
"Sargent,ND",866,46.108204,-97.630051
"Sheridan,ND",1005,47.581359,-100.330986
"Sioux,ND",1128,46.110618,-101.061284
"Slope,ND",1219,46.445834,-103.462462
"Stark,ND",1340,46.817031,-102.662026
"Steele,ND",715,47.451062,-97.71892
"Stutsman,ND",2298,46.972223,-98.956123
"Towner,ND",1041,48.682183,-99.248158
"Traill,ND",862,47.446271,-97.164636
"Walsh,ND",1294,48.376979,-97.72223
"Ward,ND",2055,48.216686,-101.540537
"Wells,ND",1290,47.580851,-99.682213
"Williams,ND",2147,48.355765,-103.501333
"Adams,OH",586,38.834468,-83.478082
"Allen,OH",406,40.771627,-84.106103
"Ashland,OH",426,40.843273,-82.270127
"Ashtabula,OH",1368,41.906637,-80.745592
"Athens,OH",508,39.332755,-82.045885
"Auglaize,OH",401,40.561309,-84.224018
"Belmont,OH",541,40.017682,-80.967727
"Brown,OH",492,38.931377,-83.866772
"Butler,OH",470,39.439747,-84.565734
"Carroll,OH",398,40.579884,-81.090787
"Champaign,OH",429,40.132775,-83.767604
"Clark,OH",401,39.917032,-83.783676
"Clermont,OH",460,39.052054,-84.149485
"Clinton,OH",412,39.416681,-83.804583
"Columbiana,OH",534,40.770073,-80.778455
"Coshocton,OH",567,40.29671,-81.930109
"Crawford,OH",402,40.848524,-82.924783
"Cuyahoga,OH",1245,41.555037,-81.604957
"Darke,OH",599,40.131467,-84.621191
"Defiance,OH",414,41.321679,-84.486433
"Delaware,OH",457,40.278941,-83.007462
"Erie,OH",625,41.394143,-82.586835
"Fairfield,OH",508,39.747694,-82.626685
"Fayette,OH",407,39.555246,-83.461893
"Franklin,OH",543,39.969875,-83.009086
"Fulton,OH",407,41.597264,-84.124267
"Gallia,OH",471,38.817046,-82.301746
"Geauga,OH",408,41.499322,-81.173505
"Greene,OH",416,39.687479,-83.894894
"Guernsey,OH",528,40.056665,-81.497875
"Hamilton,OH",412,39.196927,-84.544187
"Hancock,OH",533,41.000217,-83.665947
"Hardin,OH",470,40.660415,-83.664077
"Harrison,OH",410,40.292318,-81.091565
"Henry,OH",419,41.331584,-84.0689
"Highland,OH",557,39.184422,-83.601359
"Hocking,OH",423,39.490342,-82.483447
"Holmes,OH",424,40.565597,-81.930001
"Huron,OH",495,41.14508,-82.594641
"Jackson,OH",421,39.013477,-82.614142
"Jefferson,OH",410,40.399384,-80.763527
"Knox,OH",529,40.40362,-82.422393
"Lake,OH",979,41.778142,-81.19733
"Lawrence,OH",457,38.603866,-82.517186
"Licking,OH",687,40.091505,-82.483435
"Logan,OH",466,40.387553,-83.766343
"Lorain,OH",922,41.438805,-82.179722
"Lucas,OH",595,41.682321,-83.468903
"Madison,OH",467,39.89661,-83.400887
"Mahoning,OH",425,41.01088,-80.770396
"Marion,OH",404,40.588034,-83.168803
"Medina,OH",423,41.116174,-81.899764
"Meigs,OH",433,39.089807,-82.028397
"Mercer,OH",473,40.535333,-84.632059
"Miami,OH",409,40.053326,-84.228413
"Monroe,OH",457,39.726253,-81.090983
"Montgomery,OH",464,39.753736,-84.290591
"Morgan,OH",421,39.624946,-81.861697
"Morrow,OH",407,40.525266,-82.797729
"Muskingum,OH",672,39.966046,-81.943506
"Noble,OH",404,39.767232,-81.452493
"Ottawa,OH",585,41.545495,-83.012613
"Paulding,OH",418,41.118948,-84.582125
"Perry,OH",412,39.743187,-82.237952
"Pickaway,OH",506,39.648947,-83.052827
"Pike,OH",443,39.071341,-83.052911
"Portage,OH",504,41.16897,-81.196962
"Preble,OH",426,39.73881,-84.644758
"Putnam,OH",484,41.024533,-84.129879
"Richland,OH",500,40.774159,-82.542781
"Ross,OH",693,39.323895,-83.059538
"Sandusky,OH",417,41.355319,-83.142776
"Scioto,OH",616,38.814889,-82.998675
"Seneca,OH",552,41.119992,-83.127547
"Shelby,OH",410,40.33668,-84.204142
"Stark,OH",580,40.814131,-81.365667
"Summit,OH",420,41.121847,-81.534928
"Trumbull,OH",636,41.306374,-80.7704
"Tuscarawas,OH",571,40.447439,-81.471166
"Union,OH",436,40.295901,-83.367042
"Van Wert,OH",410,40.85552,-84.585775
"Vinton,OH",414,39.252042,-82.485961
"Warren,OH",407,39.425663,-84.16994
"Washington,OH",639,39.450676,-81.490636
"Wayne,OH",556,40.829661,-81.887194
"Williams,OH",423,41.564959,-84.584324
"Wood,OH",620,41.360183,-83.622682
"Wyandot,OH",407,40.839782,-83.313681
"Adair,OK",577,35.898043,-94.651026
"Alfalfa,OK",881,36.729703,-98.323445
"Atoka,OK",989,34.392469,-96.036558
"Beaver,OK",1817,36.748334,-100.483056
"Beckham,OK",903,35.270601,-99.690057
"Blaine,OK",938,35.877795,-98.429031
"Bryan,OK",943,33.964004,-96.265135
"Caddo,OK",1290,35.16792,-98.381045
"Canadian,OK",905,35.543354,-97.979889
"Carter,OK",833,34.251848,-97.287927
"Cherokee,OK",776,35.904367,-94.996796
"Choctaw,OK",799,34.027699,-95.554079
"Cimarron,OK",1840,36.74839,-102.517698
"Cleveland,OK",557,35.206376,-97.323088
"Coal,OK",521,34.582861,-96.288039
"Comanche,OK",1083,34.66263,-98.476612
"Cotton,OK",641,34.290676,-98.373438
"Craig,OK",762,36.76389,-95.201553
"Creek,OK",969,35.907398,-96.380177
"Custer,OK",1002,35.645601,-98.997386
"Delaware,OK",791,36.393437,-94.808189
"Dewey,OK",1008,35.97796,-99.014385
"Ellis,OK",1231,36.224258,-99.750139
"Garfield,OK",1060,36.378132,-97.788741
"Garvin,OK",813,34.70935,-97.312723
"Grady,OK",1104,35.021058,-97.88689
"Grant,OK",1003,36.788254,-97.788151
"Greer,OK",643,34.933853,-99.552968
"Harmon,OK",538,34.745971,-99.844194
"Harper,OK",1040,36.80035,-99.662805
"Haskell,OK",625,35.232431,-95.109642
"Hughes,OK",814,35.052934,-96.251183
"Jackson,OK",804,34.594006,-99.412235
"Jefferson,OK",774,34.105082,-97.83889
"Johnston,OK",658,34.313455,-96.654254
"Kay,OK",944,36.814885,-97.143862
"Kingfisher,OK",906,35.949436,-97.934557
"Kiowa,OK",1030,34.921489,-98.981617
"Latimer,OK",729,34.875137,-95.272262
"Le Flore,OK",1608,34.897356,-94.695074
"Lincoln,OK",965,35.703117,-96.881392
"Logan,OK",748,35.914277,-97.450952
"Love,OK",532,33.957804,-97.245093
"McClain,OK",580,35.016436,-97.449803
"McCurtain,OK",1902,34.117073,-94.766086
"McIntosh,OK",712,35.369108,-95.671787
"Major,OK",957,36.313119,-98.542015
"Marshall,OK",426,34.027007,-96.770533
"Mayes,OK",683,36.303804,-95.235638
"Murray,OK",425,34.485766,-97.071557
"Muskogee,OK",840,35.617551,-95.383911
"Noble,OK",742,36.384901,-97.236335
"Nowata,OK",580,36.789615,-95.613312
"Okfuskee,OK",628,35.466804,-96.327762
"Oklahoma,OK",718,35.554611,-97.409401
"Okmulgee,OK",702,35.6435,-95.965947
"Osage,OK",2304,36.624299,-96.408112
"Ottawa,OK",484,36.835764,-94.802681
"Pawnee,OK",594,36.313704,-96.696669
"Payne,OK",697,36.079225,-96.975255
"Pittsburg,OK",1377,34.92554,-95.74813
"Pontotoc,OK",725,34.721421,-96.691804
"Pottawatomie,OK",793,35.211391,-96.957004
"Pushmataha,OK",1422,34.377899,-95.408082
"Roger Mills,OK",1146,35.708554,-99.741572
"Rogers,OK",711,36.377794,-95.601383
"Seminole,OK",640,35.158366,-96.602857
"Sequoyah,OK",714,35.502435,-94.750757
"Stephens,OK",891,34.481361,-97.855607
"Texas,OK",2048,36.746317,-101.483855
"Tillman,OK",879,34.371085,-98.931701
"Tulsa,OK",586,36.120318,-95.941813
"Wagoner,OK",590,35.963388,-95.514201
"Washington,OK",424,36.704403,-95.906253
"Washita,OK",1008,35.290068,-98.992195
"Woods,OK",1289,36.726984,-98.863649
"Woodward,OK",1246,36.425619,-99.273661
"Baker,OR",3087,44.703427,-117.691933
"Benton,OR",678,44.493882,-123.424664
"Clackamas,OR",1883,45.160493,-122.195127
"Clatsop,OR",1083,46.024509,-123.705037
"Columbia,OR",688,45.941932,-123.081079
"Coos,OR",1806,43.18591,-124.094133
"Crook,OR",2987,44.163054,-120.371585
"Curry,OR",1989,42.466439,-124.210929
"Deschutes,OR",3054,43.915118,-121.225575
"Douglas,OR",5132,43.286328,-123.154476
"Gilliam,OR",1222,45.382955,-120.276246
"Grant,OR",4528,44.496326,-119.014057
"Harney,OR",10227,43.064449,-118.987169
"Hood River,OR",533,45.511775,-121.655976
"Jackson,OR",2801,42.411621,-122.675611
"Jefferson,OR",1791,44.645151,-121.178632
"Josephine,OR",1640,42.386983,-123.57162
"Klamath,OR",6137,42.683761,-121.646168
"Lake,OR",8358,42.788401,-120.38979
"Lane,OR",4722,43.928334,-122.897581
"Lincoln,OR",1194,44.641061,-123.911212
"Linn,OR",2308,44.488898,-122.537208
"Malheur,OR",9929,43.188625,-117.603191
"Marion,OR",1191,44.900898,-122.57626
"Morrow,OR",2047,45.425496,-119.602311
"Multnomah,OR",465,45.547711,-122.417363
"Polk,OR",744,44.900372,-123.39864
"Sherman,OR",831,45.399216,-120.678512
"Tillamook,OR",1332,45.45589,-123.759299
"Umatilla,OR",3231,45.5912,-118.73388
"Union,OR",2038,45.304081,-117.999149
"Wallowa,OR",3151,45.593753,-117.18558
"Wasco,OR",2394,45.164536,-121.165069
"Washington,OR",726,45.553542,-123.097615
"Wheeler,OR",1716,44.736415,-120.026861
"Yamhill,OR",718,45.247827,-123.316399
"Adams,PA",521,39.869471,-77.21773
"Allegheny,PA",744,40.469757,-79.980451
"Armstrong,PA",663,40.81238,-79.464129
"Beaver,PA",444,40.68414,-80.350721
"Bedford,PA",1016,39.998634,-78.494747
"Berks,PA",865,40.413957,-75.92686
"Blair,PA",526,40.498683,-78.309597
"Bradford,PA",1161,41.791504,-76.502123
"Bucks,PA",621,40.336887,-75.10706
"Butler,PA",795,40.913847,-79.918978
"Cambria,PA",693,40.510209,-78.710488
"Cameron,PA",398,41.438291,-78.198323
"Carbon,PA",387,40.918367,-75.705039
"Centre,PA",1111,40.909322,-77.847667
"Chester,PA",759,39.974029,-75.749751
"Clarion,PA",609,41.198159,-79.420369
"Clearfield,PA",1154,41.006862,-78.477724
"Clinton,PA",898,41.239508,-77.629009
"Columbia,PA",490,41.045517,-76.40426
"Crawford,PA",1037,41.687876,-80.107795
"Cumberland,PA",550,40.164805,-77.263442
"Dauphin,PA",558,40.412565,-76.792634
"Delaware,PA",190,39.916685,-75.398818
"Elk,PA",831,41.427332,-78.653937
"Erie,PA",1558,42.117952,-80.096386
"Fayette,PA",798,39.918907,-79.640119
"Forest,PA",430,41.513304,-79.249705
"Franklin,PA",772,39.926772,-77.724521
"Fulton,PA",438,39.91075,-78.122617
"Greene,PA",577,39.847707,-80.225655
"Huntingdon,PA",889,40.422311,-77.968595
"Indiana,PA",834,40.651432,-79.087545
"Jefferson,PA",656,41.138028,-79.012419
"Juniata,PA",393,40.530673,-77.400438
"Lackawanna,PA",465,41.436636,-75.608768
"Lancaster,PA",983,40.041992,-76.250198
"Lawrence,PA",361,40.992735,-80.334446
"Lebanon,PA",362,40.371448,-76.464819
"Lehigh,PA",348,40.614241,-75.590627
"Luzerne,PA",906,41.173078,-75.976053
"Lycoming,PA",1243,41.343882,-77.055262
"McKean,PA",984,41.81459,-78.572463
"Mercer,PA",682,41.300014,-80.252786
"Mifflin,PA",414,40.601615,-77.651832
"Monroe,PA",617,41.05624,-75.329065
"Montgomery,PA",487,40.209999,-75.370201
"Montour,PA",132,41.029284,-76.665225
"Northampton,PA",377,40.752791,-75.307447
"Northumberland,PA",477,40.851524,-76.709877
"Perry,PA",555,40.39778,-77.266328
"Philadelphia,PA",142,40.009376,-75.133346
"Pike,PA",566,41.325949,-75.031514
"Potter,PA",1081,41.748587,-77.894436
"Schuylkill,PA",782,40.703682,-76.217788
"Snyder,PA",331,40.755412,-77.07302
"Somerset,PA",1081,39.981297,-79.028486
"Sullivan,PA",452,41.439285,-76.511717
"Susquehanna,PA",832,41.819665,-75.800969
"Tioga,PA",1137,41.766858,-77.257288
"Union,PA",317,40.962179,-77.055475
"Venango,PA",682,41.400714,-79.765813
"Warren,PA",898,41.834298,-79.298182
"Washington,PA",860,40.200005,-80.252132
"Wayne,PA",750,41.646602,-75.292493
"Westmoreland,PA",1035,40.311068,-79.466688
"Wyoming,PA",404,41.525167,-76.008682
"York,PA",910,39.921751,-76.728889
"Bristol,RI",44,41.70684,-71.286687
"Kent,RI",188,41.675118,-71.580282
"Newport,RI",313,41.501045,-71.283063
"Providence,RI",435,41.869768,-71.578625
"Washington,RI",562,41.396792,-71.620282
"Abbeville,SC",511,34.229041,-82.454058
"Aiken,SC",1080,33.550013,-81.632983
"Allendale,SC",412,32.979757,-81.363265
"Anderson,SC",755,34.521235,-82.638603
"Bamberg,SC",395,33.203021,-81.053161
"Barnwell,SC",557,33.260552,-81.434228
"Beaufort,SC",923,32.358112,-80.689422
"Berkeley,SC",1234,33.2077,-79.953655
"Calhoun,SC",392,33.67478,-80.780347
"Charleston,SC",1366,32.800458,-79.94248
"Cherokee,SC",397,35.049796,-81.607647
"Chester,SC",586,34.689342,-81.161249
"Chesterfield,SC",805,34.637018,-80.159227
"Clarendon,SC",695,33.664682,-80.217889
"Colleton,SC",1132,32.849386,-80.656402
"Darlington,SC",566,34.332185,-79.962115
"Dillon,SC",406,34.390209,-79.375294
"Dorchester,SC",571,33.082186,-80.404697
"Edgefield,SC",506,33.779453,-81.959637
"Fairfield,SC",709,34.395669,-81.127001
"Florence,SC",804,34.028535,-79.710233
"Georgetown,SC",1026,33.417531,-79.296333
"Greenville,SC",795,34.892645,-82.372077
"Greenwood,SC",463,34.155796,-82.127876
"Hampton,SC",562,32.778334,-81.143822
"Horry,SC",1254,33.909269,-78.976675
"Jasper,SC",701,32.43059,-81.021627
"Kershaw,SC",740,34.338356,-80.590885
"Lancaster,SC",555,34.686818,-80.703688
"Laurens,SC",722,34.483676,-82.005498
"Lee,SC",411,34.15864,-80.251209
"Lexington,SC",757,33.892373,-81.272903
"McCormick,SC",393,33.897599,-82.316196
"Marion,SC",494,34.08362,-79.354001
"Marlboro,SC",485,34.60167,-79.679435
"Newberry,SC",647,34.289881,-81.599676
"Oconee,SC",673,34.748766,-83.06154
"Orangeburg,SC",1127,33.436135,-80.802913
"Pickens,SC",512,34.885368,-82.723377
"Richland,SC",771,34.029095,-80.898037
"Saluda,SC",461,34.005278,-81.727903
"Spartanburg,SC",819,34.932014,-81.991624
"Sumter,SC",682,33.91614,-80.382376
"Union,SC",515,34.690397,-81.615896
"Williamsburg,SC",937,33.626462,-79.716474
"York,SC",696,34.970188,-81.183187
"Aurora,SD",712,43.724719,-98.577587
"Beadle,SD",1264,44.418265,-98.279422
"Bennett,SD",1190,43.186912,-101.677181
"Bon Homme,SD",581,42.985799,-97.884199
"Brookings,SD",804,44.376675,-96.797797
"Brown,SD",1730,45.589254,-98.352175
"Brule,SD",846,43.729873,-99.092909
"Buffalo,SD",487,44.044306,-99.203998
"Butte,SD",2266,44.896226,-103.501436
"Campbell,SD",770,45.785575,-100.002107
"Charles Mix,SD",1150,43.206185,-98.595143
"Clark,SD",967,44.855211,-97.724912
"Clay,SD",417,42.91615,-96.980468
"Codington,SD",717,44.966285,-97.198837
"Corson,SD",2529,45.685671,-101.179665
"Custer,SD",1559,43.684943,-103.46225
"Davison,SD",436,43.680439,-98.155868
"Day,SD",1091,45.355161,-97.58143
"Deuel,SD",636,44.75629,-96.690239
"Dewey,SD",2445,45.148049,-100.837953
"Douglas,SD",433,43.391506,-98.358433
"Edmunds,SD",1151,45.41168,-99.205362
"Fall River,SD",1749,43.221619,-103.512609
"Faulk,SD",1005,45.065476,-99.153564
"Grant,SD",687,45.172637,-96.772261
"Gregory,SD",1053,43.175142,-99.206591
"Haakon,SD",1826,44.288097,-101.540856
"Hamlin,SD",538,44.680619,-97.178598
"Hand,SD",1440,44.546713,-99.004575
"Hanson,SD",435,43.680612,-97.796845
"Harding,SD",2678,45.596611,-103.473871
"Hughes,SD",800,44.384452,-99.975684
"Hutchinson,SD",814,43.33671,-97.749383
"Hyde,SD",866,44.537174,-99.472736
"Jackson,SD",1871,43.677506,-101.626323
"Jerauld,SD",532,44.06341,-98.62317
"Jones,SD",970,43.951991,-100.686138
"Kingsbury,SD",863,44.362969,-97.499313
"Lake,SD",575,44.02845,-97.123223
"Lawrence,SD",800,44.348514,-103.806362
"Lincoln,SD",577,43.27942,-96.722286
"Lyman,SD",1706,43.894812,-99.841925
"McCook,SD",576,43.680416,-97.358048
"McPherson,SD",1151,45.784249,-99.211421
"Marshall,SD",886,45.737044,-97.58087
"Meade,SD",3482,44.605282,-102.714169
"Mellette,SD",1310,43.581334,-100.75521
"Miner,SD",571,44.021541,-97.608122
"Minnehaha,SD",813,43.667472,-96.795726
"Moody,SD",520,44.012429,-96.676054
"Oglala Lakota,SD",2096,43.333393,-102.561486
"Pennington,SD",2784,44.002349,-102.823801
"Perkins,SD",2889,45.483387,-102.467995
"Potter,SD",898,45.052713,-99.962003
"Roberts,SD",1135,45.623397,-96.947551
"Sanborn,SD",570,44.018942,-98.091709
"Spink,SD",1509,44.923772,-98.339615
"Stanley,SD",1517,44.413984,-100.747822
"Sully,SD",1070,44.722325,-100.131399
"Todd,SD",1390,43.208794,-100.707664
"Tripp,SD",1617,43.349729,-99.876219
"Turner,SD",617,43.30867,-97.150185
"Union,SD",467,42.831106,-96.650829
"Walworth,SD",744,45.427605,-100.027856
"Yankton,SD",532,43.006603,-97.388361
"Ziebach,SD",1970,44.989764,-101.660827
"Anderson,TN",344,36.116731,-84.195418
"Bedford,TN",474,35.51366,-86.458294
"Benton,TN",436,36.070948,-88.071232
"Bledsoe,TN",406,35.593561,-85.20591
"Blount,TN",566,35.688185,-83.922973
"Bradley,TN",331,35.153914,-84.859414
"Campbell,TN",498,36.401592,-84.159249
"Cannon,TN",265,35.808394,-86.062404
"Carroll,TN",600,35.965748,-88.452379
"Carter,TN",347,36.284744,-82.126593
"Cheatham,TN",307,36.255169,-87.100808
"Chester,TN",285,35.420253,-88.611353
"Claiborne,TN",441,36.501572,-83.660698
"Clay,TN",259,36.545749,-85.545717
"Cocke,TN",443,35.916198,-83.119224
"Coffee,TN",434,35.488765,-86.078202
"Crockett,TN",265,35.818795,-89.132494
"Cumberland,TN",684,35.952398,-84.994761
"Davidson,TN",525,36.169129,-86.78479
"Decatur,TN",344,35.603136,-88.110292
"DeKalb,TN",328,35.982219,-85.833596
"Dickson,TN",491,36.145533,-87.364155
"Dyer,TN",526,36.054196,-89.398306
"Fayette,TN",705,35.196993,-89.413803
"Fentress,TN",498,36.369892,-84.937764
"Franklin,TN",575,35.155926,-86.099203
"Gibson,TN",603,35.991632,-88.933812
"Giles,TN",611,35.202723,-87.035319
"Grainger,TN",302,36.277509,-83.509546
"Greene,TN",624,36.179487,-82.847523
"Grundy,TN",361,35.393352,-85.710374
"Hamblen,TN",175,36.218397,-83.266071
"Hamilton,TN",575,35.163472,-85.201843
"Hancock,TN",223,36.521353,-83.227493
"Hardeman,TN",670,35.218785,-88.988697
"Hardin,TN",596,35.201893,-88.185696
"Hawkins,TN",499,36.452089,-82.931485
"Haywood,TN",534,35.586678,-89.282691
"Henderson,TN",525,35.653994,-88.387674
"Henry,TN",593,36.325295,-88.300288
"Hickman,TN",612,35.802327,-87.467116
"Houston,TN",206,36.285782,-87.705598
"Humphreys,TN",556,36.040822,-87.790453
"Jackson,TN",319,36.35425,-85.674128
"Jefferson,TN",314,36.048452,-83.441216
"Johnson,TN",302,36.453203,-81.861247
"Knox,TN",525,35.992726,-83.937721
"Lake,TN",193,36.333905,-89.485536
"Lauderdale,TN",502,35.762951,-89.627732
"Lawrence,TN",617,35.220476,-87.396546
"Lewis,TN",282,35.523244,-87.496983
"Lincoln,TN",570,35.142784,-86.593403
"Loudon,TN",247,35.735085,-84.314085
